year,gm,win_pct,gb
1958,4,0.25,-2.0
1958,3,0.33,-1.5
1958,2,0.0,-1.5
1958,1,0.0,-1.0
1957,154,0.53,-16.0
1957,153,0.53,-17.0
1957,152,0.53,-16.0
1957,151,0.54,-15.0
1957,150,0.53,-15.5
1957,149,0.53,-16.0
1957,148,0.53,-16.5
1957,147,0.53,-15.5
1957,146,0.53,-16.5
1957,145,0.53,-15.5
1957,144,0.53,-14.5
1957,143,0.53,-14.5
1957,142,0.54,-14.5
1957,141,0.54,-12.5
1957,140,0.54,-13.5
1957,139,0.54,-12.5
1957,138,0.54,-12.0
1957,137,0.55,-11.5
1957,136,0.54,-12.0
1957,135,0.54,-12.0
1957,134,0.54,-12.0
1957,133,0.53,-13.0
1957,132,0.54,-12.0
1957,131,0.53,-12.5
1957,130,0.53,-12.5
1957,129,0.53,-14.5
1957,128,0.53,-13.5
1957,127,0.54,-13.5
1957,126,0.53,-14.5
1957,125,0.53,-14.5
1957,124,0.52,-14.5
1957,123,0.52,-14.5
1957,122,0.52,-15.5
1957,121,0.52,-15.5
1957,120,0.52,-14.5
1957,119,0.53,-14.5
1957,118,0.53,-14.5
1957,117,0.52,-15.5
1957,116,0.53,-15.5
1957,115,0.53,-14.0
1957,114,0.54,-13.0
1957,113,0.54,-13.0
1957,112,0.54,-12.0
1957,111,0.54,-13.0
1957,109,0.54,-12.0
1957,110,0.55,-12.0
1957,108,0.54,-12.5
1957,107,0.53,-12.5
1957,106,0.54,-12.5
1957,105,0.54,-12.5
1957,104,0.54,-13.5
1957,103,0.54,-13.0
1957,102,0.55,-11.5
1957,101,0.54,-11.5
1957,100,0.54,-11.5
1957,99,0.55,-11.0
1957,98,0.55,-9.5
1957,97,0.55,-9.5
1957,96,0.54,-10.0
1957,95,0.54,-10.5
1957,94,0.54,-9.5
1957,93,0.54,-10.5
1957,92,0.53,-11.5
1957,91,0.53,-12.5
1957,90,0.52,-12.5
1957,89,0.53,-12.0
1957,88,0.53,-12.0
1957,87,0.53,-12.0
1957,86,0.52,-12.0
1957,85,0.53,-11.0
1957,83,0.53,-11.0
1957,84,0.52,-11.0
1957,82,0.54,-10.0
1957,81,0.53,-11.0
1957,80,0.54,-10.0
1957,79,0.53,-10.0
1957,78,0.54,-9.0
1957,77,0.53,-9.0
1957,75,0.53,-9.0
1957,76,0.53,-9.0
1957,74,0.53,-9.0
1957,73,0.53,-8.0
1957,72,0.53,-8.0
1957,71,0.54,-7.0
1957,70,0.53,-6.5
1957,69,0.52,-6.5
1957,68,0.51,-6.5
1957,67,0.51,-6.5
1957,66,0.5,-8.5
1957,65,0.51,-7.5
1957,64,0.52,-7.0
1957,63,0.51,-7.0
1957,62,0.5,-8.0
1957,61,0.49,-8.5
1957,60,0.48,-9.5
1957,59,0.47,-10.5
1957,58,0.47,-10.5
1957,57,0.47,-10.5
1957,56,0.48,-9.0
1957,55,0.49,-9.0
1957,54,0.5,-8.0
1957,53,0.49,-9.0
1957,52,0.5,-8.0
1957,51,0.51,-8.0
1957,50,0.5,-8.5
1957,49,0.49,-8.5
1957,48,0.48,-10.0
1957,47,0.49,-10.0
1957,46,0.5,-9.0
1957,45,0.51,-8.0
1957,44,0.52,-7.0
1957,43,0.51,-7.5
1957,42,0.5,-7.5
1957,40,0.5,-6.5
1957,41,0.51,-6.5
1957,39,0.49,-6.5
1957,38,0.5,-6.5
1957,37,0.51,-5.5
1957,36,0.53,-5.5
1957,35,0.51,-5.5
1957,34,0.5,-6.5
1957,33,0.52,-5.5
1957,32,0.5,-6.5
1957,31,0.48,-6.5
1957,30,0.5,-5.5
1957,29,0.52,-4.5
1957,28,0.54,-4.0
1957,27,0.52,-4.0
1957,26,0.54,-3.0
1957,25,0.52,-3.0
1957,24,0.54,-2.5
1957,23,0.57,-2.0
1957,22,0.59,-2.0
1957,21,0.57,-1.0
1957,20,0.6,-0.5
1957,19,0.58,-1.5
1957,18,0.56,-2.5
1957,17,0.53,-2.5
1957,16,0.5,-4.0
1957,15,0.53,-4.0
1957,14,0.57,-3.0
1957,13,0.62,-2.0
1957,12,0.67,-1.0
1957,11,0.64,-1.0
1957,10,0.7,0.0
1957,9,0.67,-1.0
1957,8,0.62,-1.0
1957,7,0.57,-1.0
1957,6,0.5,-1.5
1957,5,0.4,-2.5
1957,4,0.5,-2.0
1957,3,0.33,-2.0
1957,2,0.5,-1.0
1957,1,1.0,0.0
1956,155,0.54,-13.0
1956,154,0.54,-14.0
1956,153,0.54,-15.0
1956,152,0.54,-14.0
1956,151,0.54,-15.0
1956,150,0.53,-15.5
1956,149,0.54,-14.5
1956,148,0.54,-13.5
1956,147,0.54,-14.5
1956,146,0.54,-14.0
1956,145,0.54,-13.0
1956,144,0.55,-13.0
1956,143,0.55,-12.0
1956,142,0.55,-13.0
1956,141,0.55,-13.0
1956,140,0.55,-12.5
1956,139,0.55,-11.5
1956,138,0.55,-12.5
1956,137,0.55,-12.5
1956,136,0.54,-12.5
1956,135,0.54,-12.5
1956,134,0.54,-12.5
1956,133,0.54,-13.0
1956,132,0.55,-12.0
1956,130,0.54,-12.5
1956,131,0.54,-12.5
1956,129,0.53,-12.5
1956,128,0.54,-12.5
1956,127,0.54,-13.5
1956,126,0.54,-12.5
1956,125,0.54,-12.5
1956,123,0.54,-11.5
1956,124,0.54,-11.5
1956,122,0.54,-11.5
1956,121,0.54,-12.5
1956,120,0.54,-11.5
1956,119,0.54,-13.0
1956,118,0.53,-13.0
1956,117,0.54,-13.0
1956,116,0.54,-13.0
1956,115,0.55,-12.5
1956,114,0.55,-11.0
1956,113,0.56,-11.0
1956,112,0.55,-12.0
1956,111,0.56,-11.0
1956,110,0.56,-10.0
1956,109,0.57,-8.5
1956,108,0.57,-8.5
1956,107,0.57,-8.5
1956,106,0.57,-8.5
1956,105,0.56,-8.5
1956,104,0.56,-9.5
1956,103,0.56,-8.5
1956,102,0.56,-9.5
1956,101,0.55,-10.5
1956,100,0.55,-11.5
1956,99,0.55,-12.5
1956,98,0.54,-13.5
1956,97,0.55,-13.5
1956,96,0.55,-12.5
1956,95,0.56,-12.5
1956,94,0.56,-11.0
1956,93,0.56,-11.0
1956,92,0.55,-11.0
1956,91,0.55,-11.0
1956,90,0.56,-10.0
1956,89,0.55,-11.0
1956,88,0.55,-11.5
1956,87,0.54,-12.0
1956,86,0.55,-11.0
1956,85,0.55,-10.0
1956,84,0.55,-11.5
1956,83,0.54,-11.5
1956,82,0.54,-12.0
1956,81,0.54,-11.5
1956,80,0.54,-11.5
1956,79,0.54,-10.5
1956,78,0.54,-10.5
1956,77,0.53,-10.5
1956,76,0.53,-10.5
1956,75,0.52,-10.5
1956,74,0.51,-11.0
1956,73,0.51,-10.5
1956,72,0.51,-9.5
1956,71,0.52,-9.5
1956,70,0.51,-9.5
1956,69,0.52,-8.5
1956,68,0.51,-9.0
1956,67,0.52,-7.5
1956,66,0.52,-7.5
1956,65,0.51,-9.0
1956,64,0.5,-9.0
1956,63,0.49,-9.0
1956,62,0.5,-7.5
1956,61,0.51,-8.0
1956,60,0.5,-9.0
1956,59,0.49,-10.0
1956,58,0.5,-9.5
1956,57,0.51,-8.5
1956,56,0.52,-7.0
1956,55,0.51,-7.0
1956,54,0.5,-7.0
1956,53,0.51,-6.0
1956,52,0.5,-6.0
1956,51,0.51,-6.5
1956,49,0.49,-6.5
1956,50,0.5,-6.5
1956,48,0.5,-6.5
1956,47,0.51,-5.5
1956,46,0.52,-5.5
1956,45,0.51,-6.5
1956,44,0.5,-6.5
1956,43,0.49,-6.5
1956,42,0.5,-6.5
1956,41,0.51,-7.0
1956,40,0.52,-6.5
1956,39,0.51,-7.5
1956,38,0.5,-7.5
1956,37,0.51,-7.5
1956,36,0.53,-5.5
1956,35,0.51,-6.5
1956,34,0.53,-5.5
1956,33,0.55,-5.5
1956,32,0.53,-5.5
1956,31,0.55,-5.5
1956,30,0.57,-4.0
1956,29,0.59,-3.0
1956,28,0.57,-3.5
1956,27,0.56,-3.5
1956,26,0.54,-4.0
1956,25,0.56,-3.0
1956,24,0.54,-3.0
1956,23,0.52,-3.0
1956,22,0.5,-3.0
1956,21,0.52,-3.0
1956,20,0.5,-3.5
1956,19,0.53,-3.5
1956,18,0.56,-2.5
1956,17,0.59,-2.5
1956,16,0.56,-3.5
1956,15,0.53,-3.5
1956,14,0.5,-3.0
1956,13,0.54,-2.0
1956,12,0.5,-2.0
1956,11,0.45,-3.0
1956,10,0.4,-4.0
1956,9,0.44,-3.0
1956,8,0.38,-4.0
1956,7,0.43,-3.5
1956,6,0.5,-2.0
1956,5,0.6,-1.0
1956,4,0.75,-0.5
1956,3,1.0,0.5
1956,2,1.0,0.0
1956,1,1.0,0.0
1955,154,0.55,-12.0
1955,153,0.54,-12.0
1955,152,0.55,-12.0
1955,151,0.55,-12.0
1955,150,0.55,-12.0
1955,149,0.55,-11.0
1955,148,0.55,-11.0
1955,147,0.56,-9.0
1955,146,0.56,-8.0
1955,145,0.57,-7.0
1955,144,0.57,-7.0
1955,143,0.57,-7.0
1955,142,0.57,-7.0
1955,141,0.57,-6.0
1955,140,0.58,-6.0
1955,139,0.58,-6.0
1955,138,0.58,-5.0
1955,137,0.58,-4.0
1955,136,0.59,-3.0
1955,135,0.59,-3.0
1955,134,0.58,-3.0
1955,133,0.58,-4.0
1955,132,0.58,-4.0
1955,131,0.57,-5.0
1955,130,0.57,-5.0
1955,129,0.57,-4.0
1955,128,0.58,-3.5
1955,127,0.57,-4.0
1955,126,0.57,-5.0
1955,125,0.58,-5.0
1955,124,0.57,-5.0
1955,123,0.58,-4.5
1955,122,0.58,-3.5
1955,121,0.58,-4.5
1955,120,0.57,-4.5
1955,119,0.58,-3.5
1955,118,0.58,-3.5
1955,117,0.57,-4.5
1955,116,0.58,-3.5
1955,115,0.57,-3.5
1955,114,0.57,-3.5
1955,113,0.57,-5.0
1955,112,0.57,-3.0
1955,111,0.58,-2.0
1955,110,0.58,-1.5
1955,109,0.58,-1.5
1955,108,0.57,-2.0
1955,107,0.58,-2.0
1955,106,0.58,-2.0
1955,105,0.58,-3.0
1955,104,0.58,-4.0
1955,103,0.58,-3.0
1955,102,0.58,-3.0
1955,101,0.57,-3.0
1955,100,0.58,-3.0
1955,99,0.58,-3.0
1955,98,0.58,-3.0
1955,97,0.58,-4.0
1955,96,0.57,-4.0
1955,95,0.57,-4.0
1955,94,0.57,-3.0
1955,93,0.57,-4.0
1955,92,0.58,-4.0
1955,91,0.57,-5.0
1955,90,0.57,-6.0
1955,88,0.57,-6.0
1955,89,0.56,-6.0
1955,87,0.56,-6.5
1955,86,0.57,-6.5
1955,85,0.56,-6.5
1955,84,0.57,-7.0
1955,83,0.57,-7.5
1955,82,0.56,-7.5
1955,81,0.57,-6.5
1955,80,0.56,-7.0
1955,78,0.55,-8.0
1955,79,0.56,-8.0
1955,77,0.55,-10.0
1955,76,0.54,-11.0
1955,75,0.53,-11.0
1955,74,0.53,-11.0
1955,73,0.53,-10.5
1955,72,0.53,-10.0
1955,71,0.52,-10.0
1955,70,0.51,-11.0
1955,69,0.51,-11.0
1955,68,0.5,-12.0
1955,67,0.51,-11.0
1955,66,0.52,-10.0
1955,65,0.51,-10.0
1955,64,0.5,-10.0
1955,63,0.49,-10.0
1955,62,0.48,-9.5
1955,61,0.48,-10.5
1955,60,0.48,-10.5
1955,59,0.47,-11.0
1955,58,0.47,-11.0
1955,57,0.46,-12.0
1955,56,0.45,-13.0
1955,55,0.45,-13.0
1955,54,0.44,-13.0
1955,53,0.43,-13.0
1955,52,0.42,-14.0
1955,51,0.41,-14.5
1955,50,0.4,-14.5
1955,49,0.41,-14.5
1955,48,0.4,-14.5
1955,47,0.4,-14.5
1955,46,0.41,-13.5
1955,44,0.41,-12.0
1955,45,0.42,-12.0
1955,43,0.42,-12.0
1955,42,0.4,-12.0
1955,41,0.41,-11.0
1955,40,0.4,-11.0
1955,39,0.41,-9.5
1955,38,0.39,-9.5
1955,37,0.41,-9.0
1955,36,0.42,-8.0
1955,35,0.43,-7.5
1955,34,0.44,-7.5
1955,33,0.45,-6.5
1955,32,0.44,-7.5
1955,31,0.45,-7.5
1955,30,0.43,-7.5
1955,29,0.41,-8.0
1955,28,0.39,-8.5
1955,27,0.37,-9.5
1955,26,0.35,-9.5
1955,25,0.36,-8.5
1955,24,0.38,-7.0
1955,23,0.39,-6.0
1955,22,0.41,-5.0
1955,21,0.43,-4.5
1955,20,0.4,-5.5
1955,19,0.42,-4.5
1955,18,0.44,-3.5
1955,17,0.47,-3.5
1955,16,0.5,-2.5
1955,15,0.53,-1.5
1955,14,0.57,-1.0
1955,13,0.54,-1.0
1955,12,0.58,-1.0
1955,11,0.64,0.0
1955,10,0.6,-1.0
1955,9,0.67,0.0
1955,8,0.75,1.0
1955,7,0.86,1.5
1955,5,0.8,1.0
1955,6,0.83,1.0
1955,4,0.75,0.0
1955,3,0.67,-1.0
1955,2,1.0,0.0
1955,1,1.0,0.0
1954,156,0.44,-42.0
1954,155,0.44,-43.0
1954,154,0.44,-43.0
1954,153,0.44,-43.0
1954,151,0.44,-42.0
1954,152,0.44,-42.0
1954,150,0.43,-43.5
1954,149,0.43,-43.5
1954,148,0.43,-43.5
1954,147,0.43,-42.5
1954,146,0.43,-41.5
1954,145,0.43,-41.0
1954,144,0.44,-40.0
1954,143,0.44,-40.0
1954,142,0.44,-38.0
1954,141,0.45,-37.0
1954,140,0.45,-36.0
1954,139,0.45,-36.0
1954,138,0.44,-36.0
1954,137,0.44,-36.0
1954,136,0.44,-36.0
1954,135,0.44,-36.0
1954,134,0.43,-36.5
1954,133,0.44,-36.5
1954,132,0.43,-37.0
1954,131,0.44,-37.0
1954,130,0.43,-37.0
1954,129,0.43,-36.0
1954,128,0.44,-36.0
1954,127,0.44,-34.0
1954,126,0.44,-34.0
1954,125,0.43,-35.0
1954,124,0.44,-34.0
1954,123,0.43,-34.0
1954,122,0.43,-34.0
1954,121,0.43,-34.0
1954,120,0.42,-34.0
1954,119,0.42,-34.0
1954,118,0.42,-34.5
1954,117,0.41,-34.5
1954,116,0.41,-34.5
1954,115,0.41,-33.0
1954,114,0.41,-32.0
1954,113,0.42,-31.0
1954,112,0.41,-31.0
1954,111,0.41,-30.5
1954,110,0.42,-30.5
1954,109,0.41,-30.0
1954,107,0.4,-31.0
1954,108,0.41,-31.0
1954,106,0.4,-31.0
1954,105,0.4,-30.0
1954,104,0.39,-30.0
1954,103,0.4,-30.0
1954,102,0.4,-29.0
1954,101,0.41,-29.0
1954,100,0.4,-28.5
1954,99,0.39,-28.5
1954,98,0.4,-27.5
1954,97,0.39,-28.5
1954,96,0.4,-27.5
1954,95,0.4,-26.5
1954,94,0.4,-26.5
1954,93,0.41,-26.0
1954,92,0.4,-26.0
1954,90,0.41,-25.0
1954,91,0.41,-25.0
1954,89,0.42,-23.0
1954,88,0.42,-23.0
1954,87,0.43,-23.0
1954,86,0.42,-23.0
1954,85,0.41,-23.5
1954,84,0.42,-23.5
1954,83,0.41,-23.5
1954,82,0.4,-23.5
1954,81,0.4,-23.5
1954,80,0.4,-23.5
1954,79,0.39,-23.0
1954,78,0.38,-23.0
1954,77,0.38,-25.0
1954,76,0.37,-26.0
1954,75,0.37,-25.5
1954,74,0.38,-24.5
1954,73,0.38,-23.5
1954,72,0.39,-23.5
1954,71,0.38,-23.5
1954,70,0.37,-23.5
1954,69,0.38,-22.5
1954,68,0.37,-22.0
1954,67,0.37,-21.5
1954,66,0.36,-21.5
1954,65,0.37,-20.5
1954,64,0.38,-20.5
1954,63,0.37,-20.0
1954,62,0.35,-21.0
1954,61,0.36,-21.5
1954,60,0.37,-20.5
1954,58,0.36,-21.5
1954,59,0.36,-21.5
1954,57,0.37,-19.5
1954,56,0.36,-20.5
1954,55,0.36,-19.5
1954,54,0.37,-18.5
1954,53,0.36,-18.5
1954,52,0.37,-17.5
1954,51,0.37,-16.5
1954,50,0.38,-16.5
1954,49,0.39,-14.5
1954,48,0.4,-14.0
1954,47,0.4,-14.0
1954,46,0.41,-14.0
1954,45,0.42,-13.0
1954,44,0.41,-13.0
1954,42,0.4,-12.0
1954,43,0.42,-12.0
1954,41,0.39,-13.0
1954,40,0.38,-12.5
1954,39,0.36,-12.5
1954,38,0.37,-12.0
1954,37,0.38,-12.0
1954,36,0.39,-12.0
1954,35,0.37,-12.0
1954,34,0.38,-11.5
1954,33,0.36,-11.5
1954,32,0.34,-12.5
1954,31,0.32,-12.5
1954,30,0.33,-11.5
1954,29,0.34,-10.5
1954,28,0.36,-10.5
1954,27,0.33,-11.5
1954,26,0.31,-11.0
1954,25,0.32,-10.0
1954,24,0.29,-10.0
1954,23,0.3,-9.0
1954,22,0.32,-8.0
1954,20,0.3,-8.5
1954,21,0.29,-8.5
1954,19,0.32,-7.5
1954,18,0.33,-6.5
1954,17,0.35,-5.5
1954,16,0.31,-6.5
1954,15,0.33,-5.5
1954,14,0.36,-5.5
1954,13,0.31,-5.0
1954,12,0.33,-4.0
1954,11,0.36,-3.0
1954,10,0.4,-2.5
1954,9,0.44,-2.0
1954,8,0.38,-2.0
1954,7,0.43,-1.0
1954,6,0.5,-1.0
1954,5,0.6,-1.0
1954,4,0.5,-1.5
1954,3,0.33,-1.5
1954,2,0.5,-0.5
1954,1,0.0,-1.0
1953,153,0.55,-16.0
1953,152,0.55,-17.0
1953,151,0.54,-18.0
1953,150,0.54,-18.0
1953,149,0.54,-17.0
1953,148,0.54,-18.0
1953,147,0.54,-19.0
1953,146,0.54,-18.5
1953,145,0.54,-18.5
1953,144,0.55,-17.5
1953,143,0.55,-17.5
1953,142,0.54,-17.5
1953,141,0.55,-17.5
1953,140,0.54,-17.5
1953,138,0.55,-16.5
1953,139,0.55,-16.5
1953,137,0.55,-16.5
1953,136,0.54,-16.5
1953,135,0.54,-17.5
1953,134,0.54,-16.5
1953,133,0.54,-16.5
1953,132,0.55,-15.5
1953,130,0.55,-16.0
1953,131,0.54,-16.0
1953,129,0.55,-15.0
1953,128,0.55,-15.0
1953,127,0.55,-16.0
1953,126,0.56,-15.0
1953,125,0.55,-15.0
1953,124,0.55,-16.0
1953,123,0.54,-16.0
1953,122,0.55,-15.0
1953,121,0.55,-15.0
1953,119,0.55,-15.0
1953,120,0.54,-15.0
1953,118,0.54,-14.0
1953,117,0.55,-14.0
1953,116,0.55,-13.5
1953,115,0.56,-12.5
1953,114,0.55,-12.5
1953,113,0.55,-12.5
1953,112,0.54,-14.0
1953,111,0.55,-13.5
1953,110,0.55,-13.5
1953,109,0.55,-13.0
1953,108,0.55,-13.0
1953,107,0.55,-12.0
1953,106,0.55,-12.0
1953,105,0.54,-11.5
1953,104,0.55,-11.5
1953,103,0.55,-10.5
1953,102,0.56,-10.5
1953,101,0.56,-9.5
1953,100,0.57,-9.5
1953,99,0.58,-8.5
1953,98,0.58,-7.5
1953,97,0.59,-7.5
1953,96,0.58,-7.5
1953,95,0.58,-7.5
1953,94,0.57,-7.5
1953,93,0.57,-9.0
1953,92,0.57,-10.0
1953,90,0.57,-10.5
1953,91,0.57,-10.5
1953,89,0.56,-10.5
1953,88,0.56,-10.5
1953,87,0.55,-10.5
1953,86,0.55,-11.0
1953,85,0.55,-11.0
1953,84,0.55,-10.5
1953,83,0.54,-10.5
1953,82,0.54,-10.5
1953,81,0.53,-11.5
1953,80,0.54,-10.5
1953,79,0.53,-11.5
1953,78,0.53,-11.0
1953,76,0.53,-12.5
1953,77,0.52,-12.5
1953,75,0.52,-11.5
1953,74,0.53,-10.5
1953,73,0.53,-9.5
1953,72,0.53,-10.5
1953,71,0.52,-11.5
1953,70,0.53,-11.5
1953,69,0.54,-11.5
1953,68,0.54,-11.5
1953,67,0.55,-11.5
1953,66,0.56,-11.5
1953,65,0.55,-11.5
1953,64,0.55,-13.0
1953,63,0.56,-13.0
1953,62,0.55,-13.0
1953,61,0.54,-13.0
1953,60,0.53,-14.0
1953,59,0.53,-13.5
1953,58,0.52,-13.5
1953,57,0.53,-13.5
1953,56,0.54,-13.5
1953,55,0.55,-11.5
1953,54,0.56,-10.5
1953,53,0.55,-10.5
1953,52,0.54,-10.5
1953,51,0.53,-10.5
1953,50,0.52,-11.0
1953,49,0.51,-11.0
1953,48,0.52,-10.5
1953,47,0.51,-10.0
1953,46,0.5,-10.0
1953,45,0.49,-10.0
1953,44,0.5,-9.0
1953,43,0.49,-9.0
1953,42,0.5,-8.0
1953,41,0.51,-8.0
1953,40,0.52,-6.5
1953,39,0.54,-6.5
1953,38,0.53,-6.5
1953,37,0.54,-5.5
1953,36,0.56,-4.5
1953,35,0.57,-3.5
1953,34,0.56,-4.5
1953,33,0.58,-3.5
1953,32,0.59,-2.5
1953,31,0.58,-2.5
1953,30,0.57,-4.0
1953,29,0.59,-3.0
1953,28,0.57,-3.0
1953,27,0.56,-3.0
1953,26,0.54,-3.0
1953,25,0.56,-2.5
1953,24,0.54,-3.5
1953,23,0.52,-4.5
1953,22,0.5,-4.5
1953,21,0.52,-3.5
1953,20,0.55,-2.5
1953,19,0.58,-1.5
1953,18,0.56,-2.5
1953,17,0.59,-2.0
1953,16,0.56,-2.5
1953,15,0.6,-2.5
1953,14,0.57,-2.0
1953,13,0.54,-3.0
1953,12,0.5,-3.5
1953,11,0.45,-4.0
1953,10,0.4,-4.5
1953,9,0.33,-4.5
1953,8,0.38,-3.5
1953,7,0.43,-2.5
1953,6,0.5,-1.5
1953,5,0.6,-1.5
1953,4,0.5,-1.5
1953,3,0.33,-2.5
1953,2,0.5,-1.0
1953,1,1.0,-0.5
1952,154,0.49,-19.0
1952,153,0.5,-19.0
1952,152,0.5,-18.0
1952,151,0.5,-18.0
1952,150,0.5,-17.0
1952,149,0.5,-17.0
1952,148,0.51,-15.0
1952,147,0.5,-15.0
1952,146,0.51,-14.0
1952,145,0.51,-14.0
1952,144,0.51,-13.0
1952,143,0.51,-13.0
1952,142,0.51,-12.5
1952,141,0.52,-11.5
1952,140,0.51,-11.5
1952,139,0.52,-10.5
1952,138,0.52,-10.0
1952,137,0.53,-9.0
1952,136,0.53,-9.0
1952,135,0.53,-9.0
1952,134,0.52,-9.0
1952,133,0.52,-9.5
1952,132,0.52,-9.5
1952,131,0.53,-8.5
1952,130,0.53,-8.5
1952,129,0.53,-8.5
1952,128,0.54,-6.5
1952,127,0.54,-5.5
1952,126,0.55,-5.5
1952,125,0.54,-4.5
1952,124,0.55,-4.5
1952,123,0.55,-4.0
1952,122,0.56,-3.5
1952,121,0.55,-3.5
1952,120,0.55,-4.0
1952,119,0.55,-4.0
1952,118,0.54,-4.5
1952,117,0.54,-4.5
1952,116,0.54,-4.5
1952,115,0.54,-5.5
1952,114,0.54,-5.5
1952,113,0.54,-6.5
1952,112,0.54,-5.5
1952,111,0.55,-4.5
1952,110,0.55,-3.5
1952,108,0.55,-4.5
1952,109,0.55,-4.5
1952,107,0.54,-5.0
1952,106,0.54,-5.5
1952,105,0.54,-5.0
1952,104,0.55,-4.0
1952,103,0.54,-5.0
1952,102,0.54,-5.0
1952,101,0.54,-5.5
1952,100,0.55,-4.0
1952,99,0.56,-2.5
1952,98,0.55,-3.5
1952,97,0.55,-4.5
1952,96,0.55,-3.5
1952,95,0.55,-4.5
1952,93,0.55,-4.0
1952,94,0.55,-4.0
1952,92,0.55,-4.0
1952,91,0.56,-4.0
1952,90,0.57,-4.0
1952,89,0.57,-4.0
1952,88,0.57,-5.0
1952,87,0.56,-4.5
1952,86,0.56,-5.5
1952,85,0.56,-4.5
1952,84,0.56,-4.5
1952,83,0.55,-5.0
1952,82,0.55,-4.5
1952,81,0.54,-5.5
1952,80,0.55,-5.5
1952,79,0.54,-5.5
1952,78,0.54,-5.5
1952,76,0.53,-5.5
1952,77,0.53,-5.5
1952,75,0.52,-6.5
1952,74,0.53,-6.0
1952,73,0.53,-5.0
1952,72,0.54,-5.0
1952,71,0.54,-4.0
1952,70,0.54,-3.5
1952,69,0.54,-4.5
1952,68,0.54,-3.5
1952,67,0.54,-3.5
1952,66,0.55,-3.5
1952,65,0.55,-2.5
1952,64,0.55,-3.5
1952,63,0.56,-2.5
1952,62,0.55,-2.5
1952,61,0.56,-2.5
1952,60,0.57,-1.5
1952,59,0.56,-2.5
1952,58,0.57,-2.5
1952,57,0.56,-2.5
1952,56,0.57,-1.5
1952,55,0.58,-1.5
1952,54,0.57,-1.5
1952,53,0.58,-0.5
1952,52,0.6,0.0
1952,51,0.59,0.0
1952,50,0.58,-0.5
1952,49,0.59,0.5
1952,47,0.57,0.0
1952,48,0.58,0.0
1952,46,0.57,-2.0
1952,45,0.56,-2.0
1952,44,0.57,-1.0
1952,43,0.58,0.0
1952,42,0.57,-1.0
1952,41,0.59,0.0
1952,40,0.57,-1.0
1952,39,0.56,-1.5
1952,38,0.58,-1.0
1952,37,0.57,-1.0
1952,36,0.58,-2.0
1952,35,0.57,-2.5
1952,34,0.59,-2.5
1952,33,0.58,-3.0
1952,32,0.56,-2.5
1952,31,0.55,-3.5
1952,30,0.57,-2.5
1952,29,0.55,-3.0
1952,28,0.54,-3.5
1952,27,0.56,-2.5
1952,26,0.58,-2.5
1952,25,0.56,-3.0
1952,24,0.58,-3.0
1952,23,0.61,-2.0
1952,22,0.64,-0.5
1952,21,0.67,-0.5
1952,20,0.7,0.0
1952,19,0.74,1.0
1952,18,0.72,1.0
1952,17,0.71,1.0
1952,16,0.75,2.0
1952,15,0.8,3.0
1952,14,0.79,2.0
1952,13,0.77,2.0
1952,12,0.83,2.0
1952,11,0.82,1.0
1952,10,0.8,0.5
1952,9,0.78,-0.5
1952,8,0.75,-1.5
1952,7,0.86,-1.0
1952,6,0.83,-0.5
1952,5,0.8,-0.5
1952,4,0.75,-1.0
1952,3,0.67,-1.0
1952,2,0.5,-1.0
1952,1,1.0,0.0
1951,154,0.56,-11.0
1951,153,0.57,-10.0
1951,152,0.57,-10.0
1951,150,0.58,-8.0
1951,151,0.58,-8.0
1951,149,0.58,-6.0
1951,148,0.59,-5.5
1951,147,0.59,-5.5
1951,146,0.6,-5.0
1951,145,0.6,-4.0
1951,144,0.6,-5.0
1951,143,0.6,-3.5
1951,142,0.61,-2.5
1951,141,0.61,-2.5
1951,140,0.61,-2.5
1951,139,0.6,-3.5
1951,138,0.61,-3.0
1951,137,0.61,-3.5
1951,136,0.6,-4.5
1951,135,0.6,-5.0
1951,134,0.6,-5.5
1951,133,0.6,-5.5
1951,132,0.61,-4.0
1951,131,0.6,-4.0
1951,130,0.61,-4.0
1951,129,0.6,-4.0
1951,128,0.6,-4.5
1951,127,0.6,-4.5
1951,126,0.6,-4.5
1951,125,0.59,-5.0
1951,124,0.59,-6.0
1951,122,0.6,-5.0
1951,123,0.59,-5.0
1951,121,0.6,-5.0
1951,120,0.6,-5.0
1951,119,0.61,-5.0
1951,118,0.6,-5.0
1951,117,0.6,-5.0
1951,116,0.6,-3.5
1951,115,0.6,-4.0
1951,114,0.6,-4.0
1951,113,0.59,-5.5
1951,112,0.6,-5.5
1951,111,0.59,-5.5
1951,109,0.59,-5.0
1951,110,0.59,-5.0
1951,108,0.58,-5.5
1951,107,0.59,-4.5
1951,106,0.58,-4.5
1951,105,0.58,-4.5
1951,104,0.59,-4.5
1951,103,0.59,-3.5
1951,102,0.6,-3.5
1951,101,0.6,-1.5
1951,100,0.61,-0.5
1951,99,0.61,-1.0
1951,98,0.6,-1.0
1951,97,0.6,-2.5
1951,96,0.59,-3.0
1951,95,0.6,-2.0
1951,94,0.61,-0.5
1951,93,0.6,-1.0
1951,92,0.61,0.0
1951,91,0.6,-1.0
1951,90,0.61,0.0
1951,89,0.61,0.0
1951,88,0.6,0.5
1951,87,0.6,0.0
1951,86,0.6,0.0
1951,85,0.61,1.0
1951,84,0.61,0.0
1951,83,0.61,1.0
